Starting IMP on DIP on 2 using SAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.49776191464398'
(3, 352, 352) (3, 352, 352) torch.Size([1, 32, 352, 352])
Starting optimization with optimizer 'SAM'
Output directory: data/denoising/Set14/mask/2/pat/14_0.2
Pruning Iteration: 1/14
1.1.1.weight         | nonzeros =   12800 /   12800             (100.00%) | total_pruned =       0 | shape = torch.Size([16, 32, 5, 5])
1.7.1.7.4.bias       | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.2.weight         | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.2.bias           | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.3.1.weight       | nonzeros =   13286 /   18432             ( 72.08%) | total_pruned =    5146 | shape = torch.Size([32, 64, 3, 3])
1.7.3.1.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.4.weight         | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.4.bias           | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
2.weight             | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
2.bias               | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
3.1.weight           | nonzeros =    3262 /    4608             ( 70.79%) | total_pruned =    1346 | shape = torch.Size([16, 32, 3, 3])
3.1.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
4.weight             | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
4.bias               | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
6.1.weight           | nonzeros =      43 /      48             ( 89.58%) | total_pruned =       5 | shape = torch.Size([3, 16, 1, 1])
6.1.bias             | nonzeros =       2 /       3             ( 66.67%) | total_pruned =       1 | shape = torch.Size([3])
alive: 1231572, pruned : 1777295, total: 3008867, Compression rate :       2.44x  ( 59.07% pruned)
Initial PSNR of output image is:  10.07381036890489
epoch:  0 loss:  0.10377682745456696 PSNR:  10.07381036890489
epoch:  1000 loss:  0.011306829750537872 PSNR:  25.382688109803944
epoch:  2000 loss:  0.009405592456459999 PSNR:  27.709680990289222
epoch:  3000 loss:  0.008554043248295784 PSNR:  27.611324943393036
epoch:  4000 loss:  0.007985914126038551 PSNR:  26.754530912340755
epoch:  5000 loss:  0.0072801499627530575 PSNR:  25.67463652608747
epoch:  6000 loss:  0.006632544100284576 PSNR:  25.404694396173557
epoch:  7000 loss:  0.006349447648972273 PSNR:  24.726685356144863
epoch:  8000 loss:  0.006002089940011501 PSNR:  24.50672605325994
epoch:  9000 loss:  0.005822063889354467 PSNR:  24.27222649319873
epoch:  10000 loss:  0.0055712489411234856 PSNR:  24.052469605956787
epoch:  11000 loss:  0.005520567297935486 PSNR:  23.891544101519614
epoch:  12000 loss:  0.005319224204868078 PSNR:  23.70060516747116
epoch:  13000 loss:  0.005240459926426411 PSNR:  23.649126331140522
epoch:  14000 loss:  0.0051909638568758965 PSNR:  23.673490894086896
epoch:  15000 loss:  0.005073755979537964 PSNR:  23.499540985157633
epoch:  16000 loss:  0.004966007545590401 PSNR:  23.4273068500322
epoch:  17000 loss:  0.004895019344985485 PSNR:  23.400118632596012
epoch:  18000 loss:  0.00489458441734314 PSNR:  23.266375752593802
epoch:  19000 loss:  0.004945609252899885 PSNR:  23.28388901656755
epoch:  20000 loss:  0.004841264337301254 PSNR:  23.334614097800088
epoch:  21000 loss:  0.004743472672998905 PSNR:  23.26597205007498
epoch:  22000 loss:  0.004685207270085812 PSNR:  23.177254183641693
epoch:  23000 loss:  0.004648249130696058 PSNR:  23.218784270152696
epoch:  24000 loss:  0.004634645767509937 PSNR:  23.131340738612508
epoch:  25000 loss:  0.00460040895268321 PSNR:  23.234688606624427
epoch:  26000 loss:  0.004586559254676104 PSNR:  23.11848021967462
epoch:  27000 loss:  0.004544286988675594 PSNR:  23.10852546202387
epoch:  28000 loss:  0.004581148736178875 PSNR:  23.044994824693966
epoch:  29000 loss:  0.0045712790451943874 PSNR:  23.021186197478038
epoch:  30000 loss:  0.004465935286134481 PSNR:  23.045927770882532
epoch:  31000 loss:  0.004465803503990173 PSNR:  23.081926252552833
epoch:  32000 loss:  0.004449141211807728 PSNR:  23.06461170416632
epoch:  33000 loss:  0.004482009913772345 PSNR:  22.945685964004035
epoch:  34000 loss:  0.004416703246533871 PSNR:  22.990963472483518
epoch:  35000 loss:  0.004411601461470127 PSNR:  23.01042099140701
epoch:  36000 loss:  0.004358378238976002 PSNR:  22.97816331002091
epoch:  37000 loss:  0.004321980755776167 PSNR:  23.00773971552289
epoch:  38000 loss:  0.004352397285401821 PSNR:  22.94018981166925
epoch:  39000 loss:  0.00439437385648489 PSNR:  22.96521862680422
Pruning Iteration: 6/14
Pruning with threshold : 0.04804094806313516
1.1.1.weight         | nonzeros =    7805 /   12800             ( 60.98%) | total_pruned =    4995 | shape = torch.Size([16, 32, 5, 5])
1.1.1.bias           | nonzeros =       1 /      16             (  6.25%) | total_pruned =      15 | shape = torch.Size([16])
1.2.weight           | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
1.2.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.4.1.weight         | nonzeros =    3682 /    6400             ( 57.53%) | total_pruned =    2718 | shape = torch.Size([16, 16, 5, 5])
1.4.1.bias           | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.5.weight           | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
1.5.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.7.1.1.1.weight     | nonzeros =    6702 /   12800             ( 52.36%) | total_pruned =    6098 | shape = torch.Size([32, 16, 5, 5])
1.7.1.1.1.bias       | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.2.weight       | nonzeros =      31 /      32             ( 96.88%) | total_pruned =       1 | shape = torch.Size([32])
1.7.1.2.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.4.1.weight     | nonzeros =   11303 /   25600             ( 44.15%) | total_pruned =   14297 | shape = torch.Size([32, 32, 5, 5])
1.7.1.4.1.bias       | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.5.weight       | nonzeros =      31 /      32             ( 96.88%) | total_pruned =       1 | shape = torch.Size([32])
1.7.1.5.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.7.1.1.1.weight | nonzeros =   19449 /   51200             ( 37.99%) | total_pruned =   31751 | shape = torch.Size([64, 32, 5, 5])
1.7.1.7.1.1.1.bias   | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.2.weight   | nonzeros =      63 /      64             ( 98.44%) | total_pruned =       1 | shape = torch.Size([64])
1.7.1.7.1.2.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.4.1.weight | nonzeros =   35842 /  102400             ( 35.00%) | total_pruned =   66558 | shape = torch.Size([64, 64, 5, 5])
1.7.1.7.1.4.1.bias   | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.5.weight   | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.1.7.1.5.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.7.1.1.1.weight | nonzeros =   65666 /  204800             ( 32.06%) | total_pruned =  139134 | shape = torch.Size([128, 64, 5, 5])
1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.4.1.weight | nonzeros =  115207 /  409600             ( 28.13%) | total_pruned =  294393 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.5.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.1.1.weight | nonzeros =  126149 /  409600             ( 30.80%) | total_pruned =  283451 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.4.1.weight | nonzeros =  142626 /  409600             ( 34.82%) | total_pruned =  266974 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.5.weight | nonzeros =     124 /     128             ( 96.88%) | total_pruned =       4 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.1.1.weight | nonzeros =   66116 /  409600             ( 16.14%) | total_pruned =  343484 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.2.weight | nonzeros =      49 /     128             ( 38.28%) | total_pruned =      79 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.4.1.weight | nonzeros =   59192 /  409600             ( 14.45%) | total_pruned =  350408 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.5.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.2.weight | nonzeros =      85 /     128             ( 66.41%) | total_pruned =      43 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.3.1.weight | nonzeros =   61988 /  147456             ( 42.04%) | total_pruned =   85468 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.4.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.2.weight | nonzeros =     121 /     128             ( 94.53%) | total_pruned =       7 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.3.1.weight | nonzeros =   96119 /  147456             ( 65.18%) | total_pruned =   51337 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.4.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.2.bias   | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.3.1.weight | nonzeros =  101131 /  147456             ( 68.58%) | total_pruned =   46325 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.4.bias   | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.2.weight     | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.2.bias       | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.3.1.weight   | nonzeros =   49087 /   73728             ( 66.58%) | total_pruned =   24641 | shape = torch.Size([64, 128, 3, 3])
1.7.1.7.3.1.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.4.weight     | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.1.7.4.bias       | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.2.weight         | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.2.bias           | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.3.1.weight       | nonzeros =   12181 /   18432             ( 66.09%) | total_pruned =    6251 | shape = torch.Size([32, 64, 3, 3])
1.7.3.1.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.4.weight         | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.4.bias           | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
2.weight             | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
2.bias               | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
3.1.weight           | nonzeros =    3008 /    4608             ( 65.28%) | total_pruned =    1600 | shape = torch.Size([16, 32, 3, 3])
3.1.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
4.weight             | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
4.bias               | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
6.1.weight           | nonzeros =      41 /      48             ( 85.42%) | total_pruned =       7 | shape = torch.Size([3, 16, 1, 1])
6.1.bias             | nonzeros =       2 /       3             ( 66.67%) | total_pruned =       1 | shape = torch.Size([3])
alive: 985257, pruned : 2023610, total: 3008867, Compression rate :       3.05x  ( 67.25% pruned)
Initial PSNR of output image is:  10.174732818222532
epoch:  0 loss:  0.10155661404132843 PSNR:  10.174732818222532
epoch:  1000 loss:  0.011656969785690308 PSNR:  24.84744264927411
epoch:  2000 loss:  0.009411146864295006 PSNR:  27.763912786682976
epoch:  3000 loss:  0.008543192408978939 PSNR:  27.682557637641906
epoch:  4000 loss:  0.007979366928339005 PSNR:  26.75575524548342
epoch:  5000 loss:  0.007242697291076183 PSNR:  25.995391217048226
epoch:  6000 loss:  0.006769321858882904 PSNR:  25.461463231219767
epoch:  7000 loss:  0.006497140973806381 PSNR:  24.88765632913108
epoch:  8000 loss:  0.0061008017510175705 PSNR:  24.574517298354195
